_id                                | _creationTime      | assists | cleanSheets | country                  | goals | notes                                                                                                                                                                                                                                                                                                                                                                                   | playerId                                                   | playerName          | updatedAt    
"z9740bq7259pgbp37xd0sck52d88p10y" | 1781529037432.0015 | 0 | 0 | "Canada"                 | 1 | "CAN 1-1 BIH 2026-06-12. AP: Larin scored 78 from Promise David pass; Guardian confirms FT 1-1. Sources: https://apnews.com/article/c58d5a51d827dd0456fe56e65eca1518 https://www.theguardian.com/football/live/2026/jun/12/canada-v-bosnia-and-herzegovina-world-cup-2026-live Synced 2026-06-12T21:40Z"                                                                                | "official:canada:star:larin"                               | "LARIN"             | 1781300468357
"z97a63p1an0j64d3h0sr3wzk0s88pag8" | 1781529037432.0012 | 0 | 0 | "Curaçao"                | 1 | "GER 7-1 CUW 2026-06-14. Comenencia scored Curacao goal 21. Sources: FIFA report; ESPN report gameId 760422; SportingNews. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                             | "official:cura-ao:playmaker:comenencia"                    | "COMENENCIA"        | 1781480462526
"z97bmt5ahpwn12phk09ty0dbds88pn2d" | 1781529037432.001  | 0 | 0 | "Curaçao"                | 1 | "GER 7-1 CUW 2026-06-14. Comenencia scored Curacao goal 21. Sources: FIFA report; ESPN report gameId 760422; SportingNews. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                             | "official:cura-ao:star:comenencia"                         | "COMENENCIA"        | 1781480462526
"z9786w3am70ma7xs46xk197xd188p505" | 1781529037432.0007 | 1 | 0 | "Czechia"                | 0 | "South Korea 2-1 Czechia, 2026-06-12 UTC. Vladimir Coufal assisted Ladislav Krejci 59; Czechia conceded twice, no clean sheet. Sources: ESPN https://www.espn.com/soccer/match/_/gameId/760414; FOX https://www.foxsports.com/soccer/fifa-world-cup-men-south-korea-vs-czechia-jun-11-2026-game-boxscore-647617. Synced 2026-06-12T04:07Z"                                              | "official:czechia:defenderKeeper:coufal"                   | "COUFAL"            | 1781237220000
"z978592erg4hpfdxmjqmzq9pm188qkj9" | 1781529037432.0005 | 1 | 0 | "Czechia"                | 0 | "South Korea 2-1 Czechia, 2026-06-12 UTC. Vladimir Coufal assisted Ladislav Krejci 59; Czechia conceded twice, no clean sheet. Sources: ESPN https://www.espn.com/soccer/match/_/gameId/760414; FOX https://www.foxsports.com/soccer/fifa-world-cup-men-south-korea-vs-czechia-jun-11-2026-game-boxscore-647617. Synced 2026-06-12T04:07Z"                                              | "official:czechia:wildcard:coufal"                         | "COUFAL"            | 1781237220000
"z97aprxgsrgq5r42mmf91gq79n88qvfb" | 1781529037432.0002 | 2 | 0 | "Germany"                | 0 | "GER 7-1 CUW 2026-06-14. Kimmich assists Musiala 47 and Undav 78; no CS. Sources: ESPN gameId 760422; Yahoo match 13587209. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                            | "official:germany:defenderKeeper:kimmich"                  | "KIMMICH"           | 1781480462526
"z97dyf568pp2j6sxvtsddp5xts88p9vw" | 1781529037432      | 0 | 0 | "Germany"                | 2 | "GER 7-1 CUW 2026-06-14. Havertz goals 45+5 pen, 88. Sources: FOX boxscore 647624; ESPN gameId 760422; SportingNews. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                                   | "official:germany:goalGetter:havertz"                      | "HAVERTZ"           | 1781480462526
"z978f73y06503mckmbrzfejzrx88p7he" | 1781529037431.9998 | 2 | 0 | "Germany"                | 1 | "GER 7-1 CUW 2026-06-14. ESPN events: Undav assists Brown 68 and Havertz 88, goal 78 assisted Kimmich. Sources: ESPN gameId 760422; FOX 647624. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                        | "official:germany:goalGetter:undav"                        | "UNDAV"             | 1781480462526
"z97cjxzjdv6j3wwwdjdt7w2wf588qbt3" | 1781529037431.9995 | 0 | 0 | "Germany"                | 1 | "GER 7-1 CUW 2026-06-14. Musiala goal 47 assisted Kimmich. Sources: FOX boxscore 647624; ESPN gameId 760422. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                                           | "official:germany:playmaker:musiala"                       | "MUSIALA"           | 1781480462526
"z9733y1ebt79kw0awfg2d7g8e588qyb9" | 1781529037431.9993 | 0 | 0 | "Germany"                | 2 | "GER 7-1 CUW 2026-06-14. Havertz goals 45+5 pen, 88. Sources: FOX boxscore 647624; ESPN gameId 760422; SportingNews. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                                   | "official:germany:star:havertz"                            | "HAVERTZ"           | 1781480462526
"z97d8nw4s14mzgn14z2902646x88p4w5" | 1781529037431.999  | 0 | 0 | "Germany"                | 1 | "GER 7-1 CUW 2026-06-14. Musiala goal 47 assisted Kimmich. Sources: FOX boxscore 647624; ESPN gameId 760422. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                                           | "official:germany:star:musiala"                            | "MUSIALA"           | 1781480462526
"z979s7vgnt034j1afycdb1xxyx88qhzy" | 1781529037431.9988 | 2 | 0 | "Germany"                | 0 | "GER 7-1 CUW 2026-06-14. Kimmich assists Musiala 47 and Undav 78; no CS. Sources: ESPN gameId 760422; Yahoo match 13587209. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                            | "official:germany:wildcard:kimmich"                        | "KIMMICH"           | 1781480462526
"z97fet74geht12ynsfy1j1nqwx88p444" | 1781529037431.9985 | 1 | 0 | "Japan"                  | 0 | "NED 2-2 JPN 2026-06-14. FOX: Kamada goal 89 assisted K. Ogawa; Guardian describes Ogawa near-post header. Source: FOX boxscore 647625. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                | "official:japan:goalGetter:ogawa"                          | "OGAWA"             | 1781480462526
"z970xek6620wtweq0yva02wt7h88pneg" | 1781529037431.9983 | 1 | 0 | "Japan"                  | 0 | "NED 2-2 JPN 2026-06-14. FOX: Kubo assisted Nakamura goal 57. Sources: FOX boxscore 647625; AP report. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                                                 | "official:japan:playmaker:kubo"                            | "KUBO"              | 1781480462526
"z977kz6rkc5yqcamgsgpfvg8qs88p25c" | 1781529037431.998  | 0 | 0 | "Japan"                  | 1 | "NED 2-2 JPN 2026-06-14. FOX: Nakamura goal 57 assisted Kubo. Sources: FOX boxscore 647625; AP report. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                                                 | "official:japan:playmaker:nakamura"                        | "NAKAMURA"          | 1781480462526
"z975n6x2dhkqmpm092ahndx2rn88qxk9" | 1781529037431.9978 | 1 | 0 | "Japan"                  | 0 | "NED 2-2 JPN 2026-06-14. FOX: Kubo assisted Nakamura goal 57. Sources: FOX boxscore 647625; AP report. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                                                 | "official:japan:star:kubo"                                 | "KUBO"              | 1781480462526
"z97azykjg58appbt31bapa74zs88qc4q" | 1781529037431.9976 | 0 | 1 | "Mexico"                 | 0 | "Mexico clean sheet in 2-0 vs South Africa, 2026-06-11; Montes started and was sent off at 90+3 after clean sheet stood. Sources: FIFA match centre, Guardian live, ESPN lineup snippet. Synced 2026-06-11T22:04Z"                                                                                                                                                                      | "official:mexico:defenderKeeper:c-montes"                  | "C. MONTES"         | 1781215473000
"z9737m5ewym55n8qtkq87ftycs88ptdc" | 1781529037431.9973 | 0 | 1 | "Mexico"                 | 0 | "Mexico clean sheet in 2-0 vs South Africa, 2026-06-11; Sanchez listed in starting back line. Sources: FIFA match centre, Guardian live, ESPN lineup snippet. Synced 2026-06-11T22:04Z"                                                                                                                                                                                                 | "official:mexico:defenderKeeper:j-s-nchez"                 | "J. SÁNCHEZ"        | 1781215473000
"z976dg55q6p0nkg60d5616zs8x88qeep" | 1781529037431.997  | 0 | 1 | "Mexico"                 | 0 | "Mexico clean sheet in 2-0 vs South Africa, 2026-06-11; Vasquez listed in starting back line. Sources: FIFA match centre, Guardian live, ESPN lineup snippet. Synced 2026-06-11T22:04Z"                                                                                                                                                                                                 | "official:mexico:defenderKeeper:j-v-squez"                 | "J. VÁSQUEZ"        | 1781215473000
"z971rsf2dbbf9c88e3g9rpr27n88qyet" | 1781529037431.9968 | 0 | 1 | "Mexico"                 | 0 | "Mexico clean sheet in 2-0 vs South Africa, 2026-06-11; Rangel listed as starting GK. Sources: FIFA match centre, Guardian live, ESPN lineup snippet. Synced 2026-06-11T22:04Z"                                                                                                                                                                                                         | "official:mexico:defenderKeeper:r-rangel"                  | "R. RANGEL"         | 1781215473000
"z978a46k1th6cnvwe2hqcjdm8588pez2" | 1781529037431.9966 | 0 | 0 | "Mexico"                 | 1 | "Mexico 2-0 South Africa, 2026-06-11. Sources: FIFA match centre https://www.fifa.com/en/match-centre/match/17/285023/289273/400021443; Guardian live; SportingNews live. Synced 2026-06-11T22:04Z"                                                                                                                                                                                     | "official:mexico:goalGetter:j-qui-ones"                    | "J. QUIÑONES"       | 1781215473000
"z979skg5nw0bhamkffn4drbpds88q9g8" | 1781529037431.9963 | 0 | 0 | "Mexico"                 | 1 | "Mexico 2-0 South Africa, 2026-06-11. Sources: FIFA match centre https://www.fifa.com/en/match-centre/match/17/285023/289273/400021443; Guardian live; SportingNews live. Synced 2026-06-11T22:04Z"                                                                                                                                                                                     | "official:mexico:goalGetter:ra-l"                          | "RAÚL"              | 1781215473000
"z977skyzh57exanrdjea7tfd2d88p273" | 1781529037431.996  | 1 | 0 | "Mexico"                 | 0 | "MEX 2-0 RSA 2026-06-11. FOX: 9 J. Quinones goal assisted by E. Lira; ESPN team stats: MEX 2 assists; FIFA report confirms result. Sources: foxsports.com/soccer/fifa-world-cup-men-mexico-vs-south-africa-jun-11-2026-game-boxscore-647616 Synced 2026-06-12T04:37Z"                                                                                                                   | "official:mexico:playmaker:e-lira"                         | "E. LIRA"           | 1781239020000
"z9761dym46j0mgkfkwh97eaay588qnkm" | 1781529037431.9958 | 1 | 0 | "Mexico"                 | 0 | "MEX 2-0 RSA 2026-06-11. FOX: 9 J. Quinones goal assisted by E. Lira; ESPN team stats: MEX 2 assists; FIFA report confirms result. Sources: foxsports.com/soccer/fifa-world-cup-men-mexico-vs-south-africa-jun-11-2026-game-boxscore-647616 Synced 2026-06-12T04:37Z"                                                                                                                   | "official:mexico:star:e-lira"                              | "E. LIRA"           | 1781239020000
"z973bpwxtgk8zvykxcdewc90ms88p193" | 1781529037431.9956 | 0 | 0 | "Mexico"                 | 1 | "Mexico 2-0 South Africa, 2026-06-11. Sources: FIFA match centre https://www.fifa.com/en/match-centre/match/17/285023/289273/400021443; Guardian live; SportingNews live. Synced 2026-06-11T22:04Z"                                                                                                                                                                                     | "official:mexico:star:ra-l"                                | "RAÚL"              | 1781215473000
"z976xwdrab8qf7xn2t5772ct9s88qb69" | 1781529037431.9954 | 0 | 1 | "Mexico"                 | 0 | "Mexico clean sheet in 2-0 vs South Africa, 2026-06-11; Montes started and was sent off at 90+3 after clean sheet stood. Sources: FIFA match centre, Guardian live, ESPN lineup snippet. Synced 2026-06-11T22:04Z"                                                                                                                                                                      | "official:mexico:wildcard:c-montes"                        | "C. MONTES"         | 1781215473000
"z97bekbam7h9wwnjkhmv2y6cjh88ps0t" | 1781529037431.995  | 1 | 0 | "Mexico"                 | 0 | "MEX 2-0 RSA 2026-06-11. FOX: 9 J. Quinones goal assisted by E. Lira; ESPN team stats: MEX 2 assists; FIFA report confirms result. Sources: foxsports.com/soccer/fifa-world-cup-men-mexico-vs-south-africa-jun-11-2026-game-boxscore-647616 Synced 2026-06-12T04:37Z"                                                                                                                   | "official:mexico:wildcard:e-lira"                          | "E. LIRA"           | 1781239020000
"z97c8gab99t335zgemyp02yyrs88qajd" | 1781529037431.9949 | 0 | 1 | "Mexico"                 | 0 | "Mexico clean sheet in 2-0 vs South Africa, 2026-06-11; Sanchez listed in starting back line. Sources: FIFA match centre, Guardian live, ESPN lineup snippet. Synced 2026-06-11T22:04Z"                                                                                                                                                                                                 | "official:mexico:wildcard:j-s-nchez"                       | "J. SÁNCHEZ"        | 1781215473000
"z97d9y7ht9j1n9xsqt16nebf4988q10v" | 1781529037431.9946 | 0 | 1 | "Mexico"                 | 0 | "Mexico clean sheet in 2-0 vs South Africa, 2026-06-11; Vasquez listed in starting back line. Sources: FIFA match centre, Guardian live, ESPN lineup snippet. Synced 2026-06-11T22:04Z"                                                                                                                                                                                                 | "official:mexico:wildcard:j-v-squez"                       | "J. VÁSQUEZ"        | 1781215473000
"z971ek2as2wa1h5mpam39bqt2188qbjz" | 1781529037431.9944 | 0 | 1 | "Mexico"                 | 0 | "Mexico clean sheet in 2-0 vs South Africa, 2026-06-11; Rangel listed as starting GK. Sources: FIFA match centre, Guardian live, ESPN lineup snippet. Synced 2026-06-11T22:04Z"                                                                                                                                                                                                         | "official:mexico:wildcard:r-rangel"                        | "R. RANGEL"         | 1781215473000
"z9704vjbhxpsxg1gz0qkhvjqx988qxgb" | 1781529037431.9941 | 0 | 0 | "Morocco"                | 1 | "BRA 1-1 MAR 2026-06-13. FOX/Guardian: Ismael Saibari scored 21; Vinicius Junior scored 32. Sources: foxsports.com/live-blog/soccer/brazil-vs-morocco-live-updates-score-top-plays-from-todays-action; theguardian.com/football/live/2026/jun/13/brazil-v-morocco-world-cup-2026-live. Synced 2026-06-14T04:2"                                                                          | "official:morocco:playmaker:saibari"                       | "SAIBARI"           | 1781410262699
"z974sh7h2yykdr0gafagzj906s88px6m" | 1781529037431.994  | 0 | 0 | "Netherlands"            | 1 | "NED 2-2 JPN 2026-06-14. FOX: Van Dijk goal 51 assisted Gravenberch; no CS. Source: FOX boxscore 647625. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                                               | "official:netherlands:defenderKeeper:virgil"               | "VIRGIL"            | 1781480462526
"z9713mebmbdjp08kntav8tfz0s88qw9r" | 1781529037431.9937 | 2 | 0 | "Netherlands"            | 0 | "NED 2-2 JPN 2026-06-14. FOX: Gravenberch assisted Van Dijk 51 and Summerville 64. Source: FOX boxscore 647625. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                                        | "official:netherlands:playmaker:gravenberch"               | "GRAVENBERCH"       | 1781480462526
"z97b93nkrdwn09b24rjsx9c6t188p3yr" | 1781529037431.9934 | 2 | 0 | "Netherlands"            | 0 | "NED 2-2 JPN 2026-06-14. FOX: Gravenberch assisted Van Dijk 51 and Summerville 64. Source: FOX boxscore 647625. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                                        | "official:netherlands:star:gravenberch"                    | "GRAVENBERCH"       | 1781480462526
"z97fa7yn00tzbxfmsfstaw0yes88q1p2" | 1781529037431.9932 | 0 | 0 | "Netherlands"            | 1 | "NED 2-2 JPN 2026-06-14. FOX: Van Dijk goal 51 assisted Gravenberch; no CS. Source: FOX boxscore 647625. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                                               | "official:netherlands:wildcard:virgil"                     | "VIRGIL"            | 1781480462526
"z97fcdst7x4yaaxe1j6j9kjd2988qekq" | 1781529037431.993  | 0 | 1 | "Scotland"               | 0 | "HAI 0-1 SCO 2026-06-13. FOX final score/lineup show Scotland clean sheet; starters Gunn, Hickey, Hanley, Robertson. Source: foxsports.com/soccer/fifa-world-cup-men-haiti-vs-scotland-jun-13-2026-game-boxscore-647623. Synced 2026-06-14T04:20Z"                                                                                                                                      | "official:scotland:defenderKeeper:gunn"                    | "GUNN"              | 1781410262699
"z97akhzm1yjgv5sfz4wj0g85xx88q5ap" | 1781529037431.9927 | 0 | 1 | "Scotland"               | 0 | "HAI 0-1 SCO 2026-06-13. FOX final score/lineup show Scotland clean sheet; starters Gunn, Hickey, Hanley, Robertson. Source: foxsports.com/soccer/fifa-world-cup-men-haiti-vs-scotland-jun-13-2026-game-boxscore-647623. Synced 2026-06-14T04:20Z"                                                                                                                                      | "official:scotland:defenderKeeper:hanley"                  | "HANLEY"            | 1781410262699
"z971tyepepf7mvtzj7019rrcm588qqwe" | 1781529037431.9924 | 0 | 1 | "Scotland"               | 0 | "HAI 0-1 SCO 2026-06-13. FOX final score/lineup show Scotland clean sheet; starters Gunn, Hickey, Hanley, Robertson. Source: foxsports.com/soccer/fifa-world-cup-men-haiti-vs-scotland-jun-13-2026-game-boxscore-647623. Synced 2026-06-14T04:20Z"                                                                                                                                      | "official:scotland:defenderKeeper:hickey"                  | "HICKEY"            | 1781410262699
"z97egb44zs6cb3z5k7d8cnhfe988pbkb" | 1781529037431.9922 | 0 | 1 | "Scotland"               | 0 | "HAI 0-1 SCO 2026-06-13. FOX final score/lineup show Scotland clean sheet; starters Gunn, Hickey, Hanley, Robertson. Source: foxsports.com/soccer/fifa-world-cup-men-haiti-vs-scotland-jun-13-2026-game-boxscore-647623. Synced 2026-06-14T04:20Z"                                                                                                                                      | "official:scotland:defenderKeeper:robertson"               | "ROBERTSON"         | 1781410262699
"z975e32b4snhxm3n25r089syah88p0rb" | 1781529037431.992  | 0 | 0 | "Scotland"               | 1 | "HAI 0-1 SCO 2026-06-13. FOX: John McGinn scored 28; no assist listed. Guardian calls it a deflected McGinn strike. Sources: foxsports.com/soccer/fifa-world-cup-men-haiti-vs-scotland-jun-13-2026-game-boxscore-647623; Guardian match report. Synced 2026-06-14T04:20Z"                                                                                                               | "official:scotland:playmaker:mcginn"                       | "MCGINN"            | 1781410262699
"z973j5zh3p49scsmyqwxgr43xh88p8ct" | 1781529037431.9917 | 0 | 0 | "Scotland"               | 1 | "HAI 0-1 SCO 2026-06-13. FOX: John McGinn scored 28; no assist listed. Guardian calls it a deflected McGinn strike. Sources: foxsports.com/soccer/fifa-world-cup-men-haiti-vs-scotland-jun-13-2026-game-boxscore-647623; Guardian match report. Synced 2026-06-14T04:20Z"                                                                                                               | "official:scotland:star:mcginn"                            | "MCGINN"            | 1781410262699
"z9788174tqzx1cw6raqzv6grcn88qwd2" | 1781529037431.9915 | 0 | 1 | "Scotland"               | 0 | "HAI 0-1 SCO 2026-06-13. FOX final score/lineup show Scotland clean sheet; starters Gunn, Hickey, Hanley, Robertson. Source: foxsports.com/soccer/fifa-world-cup-men-haiti-vs-scotland-jun-13-2026-game-boxscore-647623. Synced 2026-06-14T04:20Z"                                                                                                                                      | "official:scotland:wildcard:gunn"                          | "GUNN"              | 1781410262699
"z976b1mgk37ze7jwspk64803eh88qrne" | 1781529037431.9912 | 0 | 1 | "Scotland"               | 0 | "HAI 0-1 SCO 2026-06-13. FOX final score/lineup show Scotland clean sheet; starters Gunn, Hickey, Hanley, Robertson. Source: foxsports.com/soccer/fifa-world-cup-men-haiti-vs-scotland-jun-13-2026-game-boxscore-647623. Synced 2026-06-14T04:20Z"                                                                                                                                      | "official:scotland:wildcard:hanley"                        | "HANLEY"            | 1781410262699
"z975hc7q06ny5fq6qmryb6ydx188pxrr" | 1781529037431.991  | 0 | 1 | "Scotland"               | 0 | "HAI 0-1 SCO 2026-06-13. FOX final score/lineup show Scotland clean sheet; starters Gunn, Hickey, Hanley, Robertson. Source: foxsports.com/soccer/fifa-world-cup-men-haiti-vs-scotland-jun-13-2026-game-boxscore-647623. Synced 2026-06-14T04:20Z"                                                                                                                                      | "official:scotland:wildcard:hickey"                        | "HICKEY"            | 1781410262699
"z97ba6d2q4t813x9tm061rhh3h88q76p" | 1781529037431.9907 | 0 | 1 | "Scotland"               | 0 | "HAI 0-1 SCO 2026-06-13. FOX final score/lineup show Scotland clean sheet; starters Gunn, Hickey, Hanley, Robertson. Source: foxsports.com/soccer/fifa-world-cup-men-haiti-vs-scotland-jun-13-2026-game-boxscore-647623. Synced 2026-06-14T04:20Z"                                                                                                                                      | "official:scotland:wildcard:robertson"                     | "ROBERTSON"         | 1781410262699
"z97664s5hpfnzh62mzvkj8k83588pjag" | 1781529037431.9905 | 0 | 0 | "South Korea"            | 1 | "South Korea 2-1 Czechia, 2026-06-12 UTC. Oh Hyeon-gyu scored 80, assisted by Hwang In-beom. Sources: ESPN https://www.espn.com/soccer/match/_/gameId/760414; FOX https://www.foxsports.com/soccer/fifa-world-cup-men-south-korea-vs-czechia-jun-11-2026-game-boxscore-647617. Synced 2026-06-12T04:07Z"                                                                                | "official:south-korea:goalGetter:hyeongyu"                 | "HYEONGYU"          | 1781237220000
"z97cktprv02vfj0yth3pgzg48588pvhw" | 1781529037431.9902 | 1 | 0 | "South Korea"            | 1 | "South Korea 2-1 Czechia, 2026-06-12 UTC. Hwang In-beom scored 67 and assisted Oh Hyeon-gyu 80. Sources: ESPN https://www.espn.com/soccer/match/_/gameId/760414; FOX https://www.foxsports.com/soccer/fifa-world-cup-men-south-korea-vs-czechia-jun-11-2026-game-boxscore-647617. Synced 2026-06-12T04:07Z"                                                                             | "official:south-korea:playmaker:inbeom"                    | "INBEOM"            | 1781237220000
"z97d9pmaqmntvs5s49x1syjyzh88q6ag" | 1781529037431.99   | 1 | 0 | "South Korea"            | 1 | "South Korea 2-1 Czechia, 2026-06-12 UTC. Hwang In-beom scored 67 and assisted Oh Hyeon-gyu 80. Sources: ESPN https://www.espn.com/soccer/match/_/gameId/760414; FOX https://www.foxsports.com/soccer/fifa-world-cup-men-south-korea-vs-czechia-jun-11-2026-game-boxscore-647617. Synced 2026-06-12T04:07Z"                                                                             | "official:south-korea:star:inbeom"                         | "INBEOM"            | 1781237220000
"z979bqgav3x9jmdkskkd0v5x1d88qh9y" | 1781529037431.9897 | 1 | 0 | "South Korea"            | 1 | "South Korea 2-1 Czechia, 2026-06-12 UTC. Hwang In-beom scored 67 and assisted Oh Hyeon-gyu 80. Sources: ESPN https://www.espn.com/soccer/match/_/gameId/760414; FOX https://www.foxsports.com/soccer/fifa-world-cup-men-south-korea-vs-czechia-jun-11-2026-game-boxscore-647617. Synced 2026-06-12T04:07Z"                                                                             | "official:south-korea:wildcard:inbeom"                     | "INBEOM"            | 1781237220000
"z9707f3d61nk3gavjwecs95gks88qa3n" | 1781529037431.9895 | 0 | 0 | "Switzerland"            | 1 | "QAT 1-1 SUI 2026-06-13. FOX/Guardian: Breel Embolo penalty 17; Boualem Khoukhi 90+4/90+5 header from Homan Ahmed cross. Sources: foxsports.com/soccer/fifa-world-cup-men-qatar-vs-switzerland-jun-13-2026-game-boxscore-647621; Guardian live. Synced 2026-06-14T04:20Z"                                                                                                               | "official:switzerland:goalGetter:embolo"                   | "EMBOLO"            | 1781410262699
"z9739feg7t3dpz4g4bknsn6qb188qxvg" | 1781529037431.9893 | 0 | 0 | "Switzerland"            | 1 | "QAT 1-1 SUI 2026-06-13. FOX/Guardian: Breel Embolo penalty 17; Boualem Khoukhi 90+4/90+5 header from Homan Ahmed cross. Sources: foxsports.com/soccer/fifa-world-cup-men-qatar-vs-switzerland-jun-13-2026-game-boxscore-647621; Guardian live. Synced 2026-06-14T04:20Z"                                                                                                               | "official:switzerland:star:embolo"                         | "EMBOLO"            | 1781410262699
"z973bmh500bncahdfrdh3s4zy188pc33" | 1781529037431.989  | 0 | 0 | "United States"          | 2 | "USA 4-1 PAR 2026-06-12. FOX boxscore: Balogun 31 assist Pulisic, 45+5 assist Tillman; ESPN: Reyna 90+7 assist Freeman; AP/Guardian confirm result. Synced 2026-06-13T05:37Z"                                                                                                                                                                                                           | "official:united-states:goalGetter:balogun"                | "BALOGUN"           | 1781329229032
"z9786cfz3mc54vfy129gpw06qd88q7sx" | 1781529037431.9888 | 1 | 0 | "United States"          | 0 | "USA 4-1 PAR 2026-06-12. FOX boxscore: Balogun 31 assist Pulisic, 45+5 assist Tillman; ESPN: Reyna 90+7 assist Freeman; AP/Guardian confirm result. Synced 2026-06-13T05:37Z"                                                                                                                                                                                                           | "official:united-states:goalGetter:pulisic"                | "PULISIC"           | 1781329229032
"z974640vwg7d5zp8jhmgw6wa3588qs4a" | 1781529037431.9885 | 0 | 0 | "United States"          | 1 | "USA 4-1 PAR 2026-06-12. FOX boxscore: Balogun 31 assist Pulisic, 45+5 assist Tillman; ESPN: Reyna 90+7 assist Freeman; AP/Guardian confirm result. Synced 2026-06-13T05:37Z"                                                                                                                                                                                                           | "official:united-states:playmaker:reyna"                   | "REYNA"             | 1781329229032
"z972db1z7dqw29zqgqpsht4wq188p0ys" | 1781529037431.9883 | 1 | 0 | "United States"          | 0 | "USA 4-1 PAR 2026-06-12. FOX boxscore: Balogun 31 assist Pulisic, 45+5 assist Tillman; ESPN: Reyna 90+7 assist Freeman; AP/Guardian confirm result. Synced 2026-06-13T05:37Z"                                                                                                                                                                                                           | "official:united-states:playmaker:tillman"                 | "TILLMAN"           | 1781329229032
"z97ey877v48v7d6a5g5nggktws88psd4" | 1781529037431.988  | 1 | 0 | "United States"          | 0 | "USA 4-1 PAR 2026-06-12. FOX boxscore: Balogun 31 assist Pulisic, 45+5 assist Tillman; ESPN: Reyna 90+7 assist Freeman; AP/Guardian confirm result. Synced 2026-06-13T05:37Z"                                                                                                                                                                                                           | "official:united-states:star:pulisic"                      | "PULISIC"           | 1781329229032
"z973wmxkv608jt1ys1783cy7vx88qqst" | 1781529037431.9878 | 0 | 0 | "United States"          | 1 | "USA 4-1 PAR 2026-06-12. FOX boxscore: Balogun 31 assist Pulisic, 45+5 assist Tillman; ESPN: Reyna 90+7 assist Freeman; AP/Guardian confirm result. Synced 2026-06-13T05:37Z"                                                                                                                                                                                                           | "official:united-states:star:reyna"                        | "REYNA"             | 1781329229032
"z975ha4m596gxnrfh0ckxv2x1n88pnsw" | 1781529037431.9875 | 1 | 0 | "United States"          | 0 | "USA 4-1 PAR 2026-06-12. FOX boxscore: Balogun 31 assist Pulisic, 45+5 assist Tillman; ESPN: Reyna 90+7 assist Freeman; AP/Guardian confirm result. Synced 2026-06-13T05:37Z"                                                                                                                                                                                                           | "pulisic"                                                  | "Christian Pulisic" | 1781329229032
"z97cb72deyy6dgwx2vf0wmaaxs88pncm" | 1781529037431.9873 | 0 | 0 | "Netherlands"            | 1 | "NED 2-2 JPN 2026-06-14. FOX: Van Dijk goal 51 assisted Gravenberch; no CS. Source: FOX boxscore 647625. Synced 2026-06-14T23:41:02.526Z"                                                                                                                                                                                                                                               | "vandijk"                                                  | "Virgil van Dijk"   | 1781480462526
"z971nyh731bceywbsbdkm74k3d88pgn5" | 1781529037431.987  | 0 | 0 | "Brazil"                 | 1 | "BRA 1-1 MAR 2026-06-13. FOX/ESPN: Vinicius Junior scored 32; Saibari 21. Sources: foxsports.com/soccer/fifa-world-cup-men-brazil-vs-morocco-jun-13-2026-game-boxscore-647622; espn.com/soccer/match/_/gameId/760419. Synced 2026-06-14T04:20Z"                                                                                                                                         | "vinicius"                                                 | "Vinicius Junior"   | 1781410262699
"z9785zjk69gh1ks31k6xkrqzmd88qgfg" | 1781529037431.9868 | 1 | 0 | "Morocco"                | 0 | "BRA 1-1 MAR 2026-06-13. FOX: Saibari 21 goal assisted by Brahim Diaz. Source: foxsports.com/soccer/fifa-world-cup-men-brazil-vs-morocco-jun-13-2026-game-boxscore-647622 Synced 2026-06-15T01:12Z"                                                                                                                                                                                     | "official:morocco:star:brahim"                             | "BRAHIM"            | 1781485918057
"z973jyxkettjewahey2r137a4d88qcre" | 1781529037431.9866 | 1 | 0 | "Morocco"                | 0 | "BRA 1-1 MAR 2026-06-13. FOX: Saibari 21 goal assisted by Brahim Diaz. Source: foxsports.com/soccer/fifa-world-cup-men-brazil-vs-morocco-jun-13-2026-game-boxscore-647622 Synced 2026-06-15T01:12Z"                                                                                                                                                                                     | "official:morocco:goalGetter:brahim"                       | "BRAHIM"            | 1781485918057
